customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C6213,1,0,2023-05-22T14:15:59.978Z,1,0,0,0,0,0,0.9931506849315068
C6214,1,1,2023-05-22T14:15:59.980Z,0,0,0,0,1,0,0.15068493150684936
C6215,1,1,2023-05-22T14:15:59.981Z,0,0,0,0,0,1,0.5417808219178082
C6216,0,1,2023-05-22T14:15:59.983Z,0,0,0,0,0,1,0.3945205479452054
C6217,0,1,2023-05-22T14:15:59.987Z,0,0,0,0,1,0,0.9321917808219178
C6218,0,0,2023-05-22T14:15:59.989Z,0,0,0,0,0,1,0.41095890410958913
C6219,1,0,2023-05-22T14:15:59.991Z,0,0,1,0,0,0,0.6958904109589041
C6220,1,0,2023-05-22T14:15:59.992Z,0,0,1,0,0,0,0.6041095890410959
C6221,1,0,2023-05-22T14:15:59.993Z,0,0,0,1,0,0,0.8013698630136987
C6222,0,1,2023-05-22T14:15:59.995Z,0,0,0,0,1,0,0.11643835616438358
C6223,1,1,2023-05-22T14:15:59.996Z,0,0,0,0,0,1,0.9493150684931506
C6224,1,0,2023-05-22T14:15:59.998Z,0,0,1,0,0,0,0.515068493150685
C6225,0,0,2023-05-22T14:16:00.017Z,0,0,1,0,0,0,0.14726027397260277
C6226,0,1,2023-05-22T14:16:00.022Z,1,0,0,0,0,0,0.33630136986301373
C6227,1,0,2023-05-22T14:16:00.023Z,1,0,0,0,0,0,0.33630136986301373
C6228,0,0,2023-05-22T14:16:00.024Z,0,0,1,0,0,0,0.5438356164383562
C6229,0,1,2023-05-22T14:16:00.043Z,0,0,0,0,0,1,0.3178082191780822
C6230,1,0,2023-05-22T14:16:00.045Z,0,0,0,0,0,1,0.228082191780822
C6231,0,1,2023-05-22T14:16:00.046Z,0,0,0,0,0,1,0.5876712328767124
C6232,1,1,2023-05-22T14:16:00.048Z,0,0,0,0,0,1,0.3869863013698631
C6233,0,1,2023-05-22T14:16:00.049Z,0,0,0,1,0,0,0.28013698630136985
C6234,0,1,2023-05-22T14:16:00.050Z,0,0,0,0,0,1,0.6616438356164382
C6235,0,1,2023-05-22T14:16:00.052Z,0,1,0,0,0,0,0.702054794520548
C6236,1,0,2023-05-22T14:16:00.053Z,1,0,0,0,0,0,0.6904109589041096
C6237,0,1,2023-05-22T14:16:00.055Z,0,1,0,0,0,0,0.9246575342465753
C6238,0,0,2023-05-22T14:16:00.057Z,0,0,0,1,0,0,0.7753424657534247
C6239,0,1,2023-05-22T14:16:00.058Z,0,1,0,0,0,0,0.05342465753424652
C6240,1,1,2023-05-22T14:16:00.060Z,0,0,0,0,0,1,0.9157534246575343
C6241,1,0,2023-05-22T14:16:00.062Z,0,0,0,1,0,0,0.6726027397260275
C6242,0,0,2023-05-22T14:16:00.063Z,0,0,0,0,0,1,0.6253424657534246
C6243,1,0,2023-05-22T14:16:00.065Z,0,0,0,0,1,0,0.952054794520548
C6244,1,0,2023-05-22T14:16:00.066Z,0,1,0,0,0,0,0.27123287671232865
C6245,0,1,2023-05-22T14:16:00.067Z,0,0,0,0,1,0,0.022602739726027443
C6246,0,0,2023-05-22T14:16:00.069Z,0,0,0,0,0,1,0.09863013698630141
C6247,1,1,2023-05-22T14:16:00.070Z,0,0,0,0,1,0,0.03424657534246578
C6248,0,1,2023-05-22T14:16:00.072Z,0,0,0,0,0,1,0.37671232876712324
C6249,1,1,2023-05-22T14:16:00.073Z,0,0,0,0,0,1,0.8239726027397261
C6250,0,1,2023-05-22T14:16:00.075Z,0,0,0,1,0,0,0.8280821917808219
C6251,0,0,2023-05-22T14:16:00.076Z,0,0,0,0,1,0,0.3719178082191781
C6252,0,0,2023-05-22T14:16:00.078Z,0,0,0,0,0,1,0.19589041095890414
C6253,1,1,2023-05-22T14:16:00.080Z,0,1,0,0,0,0,0.5431506849315069
C6254,0,0,2023-05-22T14:16:00.081Z,0,0,0,0,0,1,0.5431506849315069
C6255,0,0,2023-05-22T14:16:00.083Z,0,0,0,0,0,1,0.042465753424657526
C6256,1,1,2023-05-22T14:16:00.084Z,0,0,0,1,0,0,0.8609589041095891
C6257,1,1,2023-05-22T14:16:00.086Z,0,0,0,1,0,0,0.9616438356164383
C6258,1,1,2023-05-22T14:16:00.088Z,0,0,0,0,0,0,0.34383561643835625
C6259,1,0,2023-05-22T14:16:00.090Z,0,1,0,0,0,0,0.5705479452054794
C6260,1,0,2023-05-22T14:16:00.091Z,0,0,1,0,0,0,0.40273972602739727
C6261,1,1,2023-05-22T14:16:00.092Z,0,0,0,0,0,1,0.1205479452054794
C6262,0,1,2023-05-22T14:16:00.093Z,0,0,0,0,0,1,0.810958904109589
C6263,1,0,2023-05-22T14:16:00.095Z,0,0,0,0,0,1,0.9123287671232876
C6264,0,0,2023-05-22T14:16:00.096Z,1,0,0,0,0,0,0.34931506849315075
C6265,1,1,2023-05-22T14:16:00.097Z,1,0,0,0,0,0,0.5417808219178082
C6266,0,1,2023-05-22T14:16:00.099Z,0,0,0,0,0,1,0.9315068493150684
C6267,0,0,2023-05-22T14:16:00.100Z,0,0,0,0,1,0,0.44999999999999996
C6268,1,1,2023-05-22T14:16:00.102Z,1,0,0,0,0,0,0.38767123287671224
C6269,1,0,2023-05-22T14:16:00.104Z,0,0,0,0,1,0,0.821917808219178
C6270,0,1,2023-05-22T14:16:00.105Z,0,0,0,0,0,1,0.5047945205479452
C6271,0,1,2023-05-22T14:16:00.107Z,0,1,0,0,0,0,0.4157534246575343
C6272,1,0,2023-05-22T14:16:00.109Z,0,0,0,0,0,1,0.46232876712328763
C6273,0,1,2023-05-22T14:16:00.110Z,0,0,0,1,0,0,0.8664383561643836
C6274,1,0,2023-05-22T14:16:00.111Z,0,0,0,0,1,0,0.10684931506849316
C6275,1,1,2023-05-22T14:16:00.113Z,0,0,0,0,0,0,0.1952054794520548
C6276,0,1,2023-05-22T14:16:00.114Z,1,0,0,0,0,0,0.5739726027397261
C6277,0,1,2023-05-22T14:16:00.116Z,0,0,1,0,0,0,0.9438356164383561
C6278,0,1,2023-05-22T14:16:00.118Z,1,0,0,0,0,0,0.39109589041095894
C6279,1,1,2023-05-22T14:16:00.120Z,1,0,0,0,0,0,0.37465753424657544
C6280,0,0,2023-05-22T14:16:00.122Z,0,0,0,0,1,0,0.047945205479452024
C6281,1,1,2023-05-22T14:16:00.124Z,0,0,0,1,0,0,0.02602739726027392
C6282,1,0,2023-05-22T14:16:00.126Z,0,0,1,0,0,0,0.8760273972602739
C6283,0,0,2023-05-22T14:16:00.127Z,0,0,0,0,0,1,0.3815068493150684
C6284,1,1,2023-05-22T14:16:00.129Z,0,1,0,0,0,0,0.8095890410958904
C6285,1,0,2023-05-22T14:16:00.130Z,0,0,1,0,0,0,0.4602739726027396
C6286,1,1,2023-05-22T14:16:00.132Z,0,0,0,0,0,1,0.0801369863013699
C6287,1,0,2023-05-22T14:16:00.134Z,0,1,0,0,0,0,0.973972602739726
C6288,1,0,2023-05-22T14:16:00.137Z,0,1,0,0,0,0,0.6458904109589041
C6289,1,0,2023-05-22T14:16:00.139Z,1,0,0,0,0,0,0.4034246575342466
C6290,0,0,2023-05-22T14:16:00.141Z,1,0,0,0,0,0,0.3609589041095891
C6291,0,0,2023-05-22T14:16:00.143Z,0,0,1,0,0,0,0.1554794520547944
C6292,0,1,2023-05-22T14:16:00.145Z,1,0,0,0,0,0,0.4397260273972603
C6293,1,1,2023-05-22T14:16:00.146Z,0,0,1,0,0,0,0.9856164383561643
C6294,1,1,2023-05-22T14:16:00.147Z,0,0,1,0,0,0,0.9952054794520548
C6295,0,1,2023-05-22T14:16:00.149Z,0,0,1,0,0,0,0.4342465753424658
C6296,1,0,2023-05-22T14:16:00.151Z,0,0,0,0,0,0,0.2006849315068493
C6297,0,0,2023-05-22T14:16:00.153Z,0,0,0,1,0,0,0.3945205479452054
C6298,0,0,2023-05-22T14:16:00.155Z,0,0,1,0,0,0,0.9191780821917808
C6299,0,1,2023-05-22T14:16:00.156Z,1,0,0,0,0,0,0.2678082191780822
C6300,0,1,2023-05-22T14:16:00.158Z,1,0,0,0,0,0,0.5808219178082192
C6301,0,0,2023-05-22T14:16:00.159Z,0,0,0,0,1,0,0.25068493150684934
C6302,1,1,2023-05-22T14:16:00.160Z,0,1,0,0,0,0,0.7513698630136987
C6303,0,1,2023-05-22T14:16:00.162Z,0,0,0,0,0,1,0.03630136986301369
C6304,1,0,2023-05-22T14:16:00.163Z,0,0,0,0,1,0,0.9876712328767123
C6305,0,0,2023-05-22T14:16:00.165Z,1,0,0,0,0,0,0.7541095890410958
C6306,1,1,2023-05-22T14:16:00.166Z,0,0,1,0,0,0,0.5671232876712329
C6307,1,1,2023-05-22T14:16:00.168Z,0,0,0,0,0,1,0.12534246575342467
C6308,1,0,2023-05-22T14:16:00.170Z,0,0,0,0,0,1,0.7047945205479451
C6309,0,0,2023-05-22T14:16:00.171Z,0,0,0,0,0,1,0.5047945205479452
C6310,1,1,2023-05-22T14:16:00.172Z,0,0,0,1,0,0,0.37876712328767126
C6311,0,0,2023-05-22T14:16:00.174Z,0,0,1,0,0,0,0.5595890410958904
C6312,1,1,2023-05-22T14:16:00.175Z,0,0,0,0,0,1,0.06095890410958904
C6313,0,0,2023-05-22T14:16:00.177Z,0,0,0,0,0,1,0.19863013698630128
C6314,1,0,2023-05-22T14:16:00.178Z,0,0,0,0,0,0,0.17602739726027394
C6315,0,0,2023-05-22T14:16:00.181Z,1,0,0,0,0,0,0.11643835616438358
C6316,1,1,2023-05-22T14:16:00.182Z,0,0,0,1,0,0,0.6438356164383561
C6317,1,1,2023-05-22T14:16:00.184Z,0,0,0,0,0,1,0.11095890410958908
C6318,1,0,2023-05-22T14:16:00.185Z,0,0,0,0,0,0,0.13767123287671235
C6319,0,0,2023-05-22T14:16:00.187Z,0,0,0,1,0,0,0.7506849315068493
C6320,1,1,2023-05-22T14:16:00.189Z,0,0,0,0,0,1,0.5739726027397261
C6321,1,0,2023-05-22T14:16:00.191Z,1,0,0,0,0,0,0.3143835616438355
C6322,1,1,2023-05-22T14:16:00.193Z,0,0,0,0,1,0,0.3232876712328767
C6323,0,0,2023-05-22T14:16:00.194Z,0,0,0,1,0,0,0.3664383561643836
C6324,1,0,2023-05-22T14:16:00.196Z,1,0,0,0,0,0,0.3500000000000001
C6325,1,0,2023-05-22T14:16:00.198Z,0,0,0,1,0,0,0.2082191780821918
C6326,1,1,2023-05-22T14:16:00.199Z,1,0,0,0,0,0,0.43356164383561646
C6327,0,0,2023-05-22T14:16:00.201Z,0,1,0,0,0,0,0.1294520547945205
C6328,1,0,2023-05-22T14:16:00.203Z,0,1,0,0,0,0,0.4561643835616438
C6329,0,0,2023-05-22T14:16:00.205Z,0,0,1,0,0,0,0.5273972602739725
C6330,1,1,2023-05-22T14:16:00.206Z,1,0,0,0,0,0,0.14452054794520552
C6331,0,1,2023-05-22T14:16:00.207Z,0,0,0,1,0,0,0.7445205479452055
C6332,0,1,2023-05-22T14:16:00.209Z,0,0,0,0,0,1,0.789041095890411
C6333,0,1,2023-05-22T14:16:00.211Z,0,0,0,0,0,1,0.7671232876712328
C6334,1,0,2023-05-22T14:16:00.213Z,1,0,0,0,0,0,0.06095890410958904
C6335,0,1,2023-05-22T14:16:00.214Z,0,0,0,0,0,1,0.9904109589041097
C6336,0,1,2023-05-22T14:16:00.216Z,1,0,0,0,0,0,0.8917808219178083
C6337,1,0,2023-05-22T14:16:00.217Z,0,0,0,0,0,1,0.8205479452054794
C6338,1,1,2023-05-22T14:16:00.219Z,0,0,0,1,0,0,0.9623287671232876
C6339,0,0,2023-05-22T14:16:00.221Z,0,0,0,0,0,1,0.4253424657534246
C6340,0,1,2023-05-22T14:16:00.222Z,0,1,0,0,0,0,0.6034246575342466
C6341,1,1,2023-05-22T14:16:00.224Z,1,0,0,0,0,0,0.1150684931506849
C6342,0,0,2023-05-22T14:16:00.226Z,0,0,0,1,0,0,0.2595890410958903
C6343,0,1,2023-05-22T14:16:00.228Z,0,0,0,0,0,1,0.9287671232876713
C6344,0,0,2023-05-22T14:16:00.230Z,0,0,0,1,0,0,0.48835616438356166
C6345,1,0,2023-05-22T14:16:00.231Z,0,0,1,0,0,0,0.776027397260274
C6346,0,0,2023-05-22T14:16:00.233Z,0,0,0,0,0,1,0.8623287671232878
C6347,0,0,2023-05-22T14:16:00.235Z,1,0,0,0,0,0,0.4363013698630136
C6348,0,1,2023-05-22T14:16:00.237Z,0,1,0,0,0,0,0.8143835616438355
C6349,1,0,2023-05-22T14:16:00.239Z,0,0,0,0,0,1,0.10890410958904106
C6350,1,0,2023-05-22T14:16:00.241Z,0,0,1,0,0,0,0.4801369863013698
C6351,0,0,2023-05-22T14:16:00.242Z,0,0,0,0,0,1,0.5883561643835615
C6352,0,1,2023-05-22T14:16:00.244Z,0,0,0,1,0,0,0.10684931506849316
C6353,1,0,2023-05-22T14:16:00.246Z,0,0,0,1,0,0,0.06643835616438354
C6354,0,1,2023-05-22T14:16:00.247Z,0,0,0,0,1,0,0.05616438356164388
C6355,1,1,2023-05-22T14:16:00.249Z,0,0,0,0,0,1,0.3917808219178083
C6356,0,0,2023-05-22T14:16:00.251Z,0,0,0,0,0,1,0.6623287671232876
C6357,0,1,2023-05-22T14:16:00.252Z,0,0,0,0,0,1,0.3719178082191781
C6358,0,0,2023-05-22T14:16:00.254Z,0,0,0,0,1,0,0.8794520547945206
C6359,0,1,2023-05-22T14:16:00.256Z,0,0,0,1,0,0,0.03219178082191776
C6360,1,0,2023-05-22T14:16:00.258Z,0,1,0,0,0,0,0.271917808219178
C6361,1,0,2023-05-22T14:16:00.259Z,0,0,0,0,1,0,0.3034246575342465
C6362,1,0,2023-05-22T14:16:00.261Z,0,0,0,0,1,0,0.44041095890410964
C6363,0,0,2023-05-22T14:16:00.262Z,0,0,0,0,0,1,0.08287671232876714
C6364,1,1,2023-05-22T14:16:00.264Z,0,0,0,0,0,1,0.4876712328767123
C6365,0,0,2023-05-22T14:16:00.267Z,0,0,0,0,1,0,0.8397260273972602
C6366,1,0,2023-05-22T14:16:00.272Z,1,0,0,0,0,0,0.47739726027397267
C6367,1,0,2023-05-22T14:16:00.276Z,0,0,0,1,0,0,0.6753424657534246
C6368,0,1,2023-05-22T14:16:00.278Z,0,1,0,0,0,0,0.510958904109589
C6369,0,1,2023-05-22T14:16:00.279Z,0,1,0,0,0,0,0.8102739726027397
C6370,0,1,2023-05-22T14:16:00.281Z,1,0,0,0,0,0,0.2684931506849315
C6371,0,1,2023-05-22T14:16:00.282Z,0,0,0,0,0,1,0.489041095890411
C6372,0,0,2023-05-22T14:16:00.283Z,0,0,0,0,0,1,0.3047945205479452
C6373,1,1,2023-05-22T14:16:00.285Z,0,0,0,0,0,1,0.6465753424657534
C6374,1,1,2023-05-22T14:16:00.286Z,0,0,0,0,0,1,0.19999999999999996
C6375,1,1,2023-05-22T14:16:00.288Z,1,0,0,0,0,0,0.3068493150684932
C6376,1,1,2023-05-22T14:16:00.304Z,0,0,1,0,0,0,0.6006849315068492
C6377,1,0,2023-05-22T14:16:00.308Z,1,0,0,0,0,0,0.16849315068493143
C6378,1,1,2023-05-22T14:16:00.324Z,0,0,0,1,0,0,0.24315068493150682
C6379,0,1,2023-05-22T14:16:00.331Z,0,0,0,0,0,1,0.4308219178082191
C6380,1,1,2023-05-22T14:16:00.338Z,0,0,0,1,0,0,0.8184931506849316
C6381,0,0,2023-05-22T14:16:00.343Z,0,0,0,0,0,1,0.8876712328767122
C6382,1,1,2023-05-22T14:16:00.344Z,0,0,0,0,0,1,0.4328767123287671
C6383,0,0,2023-05-22T14:16:00.346Z,1,0,0,0,0,0,0.10273972602739723
C6384,0,1,2023-05-22T14:16:00.347Z,0,0,1,0,0,0,0.9636986301369863
C6385,1,1,2023-05-22T14:16:00.366Z,1,0,0,0,0,0,0.6315068493150684
C6386,1,1,2023-05-22T14:16:00.374Z,0,0,0,1,0,0,0.9136986301369863
C6387,0,1,2023-05-22T14:16:00.382Z,0,0,0,0,0,1,0.025342465753424692
C6388,1,0,2023-05-22T14:16:00.390Z,0,0,0,0,0,1,0.6308219178082193
C6389,0,0,2023-05-22T14:16:00.402Z,0,1,0,0,0,0,0.723972602739726
C6390,0,1,2023-05-22T14:16:00.412Z,0,0,0,0,0,1,0.834931506849315
C6391,1,0,2023-05-22T14:16:00.418Z,0,0,0,1,0,0,0.15958904109589045
C6392,1,1,2023-05-22T14:16:00.422Z,0,1,0,0,0,0,0.30547945205479454
C6393,0,1,2023-05-22T14:16:00.430Z,0,1,0,0,0,0,0.3726027397260274
C6394,1,0,2023-05-22T14:16:00.435Z,0,0,1,0,0,0,0.7075342465753425
C6395,0,1,2023-05-22T14:16:00.439Z,0,0,0,0,1,0,1.0
C6396,1,1,2023-05-22T14:16:00.443Z,0,0,0,0,0,1,0.9691780821917808
C6397,1,0,2023-05-22T14:16:00.450Z,1,0,0,0,0,0,0.4561643835616438
C6398,0,1,2023-05-22T14:16:00.451Z,0,0,0,1,0,0,0.25068493150684934
C6399,0,0,2023-05-22T14:16:00.460Z,1,0,0,0,0,0,0.7047945205479451
C6400,0,1,2023-05-22T14:16:00.463Z,0,0,0,0,1,0,0.808904109589041
C6401,0,1,2023-05-22T14:16:00.466Z,0,0,0,0,1,0,0.6417808219178083
C6402,1,1,2023-05-22T14:16:00.467Z,0,0,1,0,0,0,0.845890410958904
C6403,1,0,2023-05-22T14:16:00.473Z,0,0,0,0,0,1,0.7931506849315069
C6404,1,1,2023-05-22T14:16:00.478Z,0,0,0,1,0,0,0.36780821917808226
C6405,1,1,2023-05-22T14:16:00.484Z,1,0,0,0,0,0,0.8273972602739725
C6406,1,0,2023-05-22T14:16:00.485Z,0,0,0,0,0,1,0.3260273972602741
C6407,0,0,2023-05-22T14:16:00.487Z,0,0,0,0,0,1,0.40958904109589045
C6408,0,1,2023-05-22T14:16:00.488Z,0,0,0,1,0,0,0.44589041095890414
C6409,1,0,2023-05-22T14:16:00.497Z,1,0,0,0,0,0,0.5952054794520547
C6410,1,0,2023-05-22T14:16:00.503Z,0,0,0,1,0,0,0.32191780821917804
C6411,1,1,2023-05-22T14:16:00.504Z,0,0,0,0,0,1,0.4616438356164383
C6412,1,1,2023-05-22T14:16:00.507Z,0,0,0,1,0,0,0.13767123287671235
C6413,1,0,2023-05-22T14:16:00.508Z,0,0,0,0,0,1,0.4130136986301369
C6414,0,0,2023-05-22T14:16:00.511Z,0,0,0,0,1,0,0.9767123287671233
C6415,1,1,2023-05-22T14:16:00.513Z,0,0,0,0,0,1,0.5253424657534247
C6416,1,1,2023-05-22T14:16:00.514Z,1,0,0,0,0,0,0.3321917808219177
C6417,1,1,2023-05-22T14:16:00.516Z,1,0,0,0,0,0,0.4452054794520548
C6418,1,0,2023-05-22T14:16:00.518Z,1,0,0,0,0,0,0.21986301369863015
C6419,1,0,2023-05-22T14:16:00.519Z,0,0,0,1,0,0,0.856849315068493
C6420,1,1,2023-05-22T14:16:00.521Z,0,1,0,0,0,0,0.763013698630137
C6421,0,0,2023-05-22T14:16:00.523Z,0,0,1,0,0,0,0.1458904109589041
C6422,0,1,2023-05-22T14:16:00.524Z,0,0,0,0,0,1,0.19315068493150678
C6423,1,0,2023-05-22T14:16:00.526Z,0,0,1,0,0,0,0.9020547945205479
C6424,1,0,2023-05-22T14:16:00.528Z,0,0,1,0,0,0,0.25068493150684934
C6425,1,1,2023-05-22T14:16:00.530Z,0,1,0,0,0,0,0.3869863013698631
C6426,1,0,2023-05-22T14:16:00.531Z,0,0,0,0,1,0,0.11780821917808215
C6427,0,1,2023-05-22T14:16:00.533Z,0,0,0,0,0,1,0.8979452054794521
C6428,1,0,2023-05-22T14:16:00.535Z,1,0,0,0,0,0,0.06986301369863013
C6429,0,0,2023-05-22T14:16:00.537Z,0,0,0,0,0,1,0.042465753424657526
C6430,1,0,2023-05-22T14:16:00.538Z,0,0,1,0,0,0,0.773972602739726
C6431,1,1,2023-05-22T14:16:00.540Z,1,0,0,0,0,0,0.6794520547945206
C6432,0,1,2023-05-22T14:16:00.542Z,0,1,0,0,0,0,0.9335616438356165
C6433,1,0,2023-05-22T14:16:00.544Z,1,0,0,0,0,0,0.4705479452054795
C6434,0,0,2023-05-22T14:16:00.547Z,0,0,0,0,0,1,0.9321917808219178
C6435,1,0,2023-05-22T14:16:00.549Z,0,0,0,0,0,1,0.48972602739726034
C6436,1,1,2023-05-22T14:16:00.550Z,0,0,0,0,0,1,0.9856164383561643
C6437,1,1,2023-05-22T14:16:00.552Z,1,0,0,0,0,0,0.06986301369863013
C6438,0,0,2023-05-22T14:16:00.553Z,0,1,0,0,0,0,0.8582191780821917
C6439,1,1,2023-05-22T14:16:00.555Z,0,0,0,0,1,0,0.0602739726027397
C6440,0,1,2023-05-22T14:16:00.557Z,0,0,1,0,0,0,0.18561643835616448
C6441,0,1,2023-05-22T14:16:00.559Z,0,0,0,0,0,1,0.8
C6442,0,1,2023-05-22T14:16:00.561Z,1,0,0,0,0,0,0.15821917808219177
C6443,1,0,2023-05-22T14:16:00.562Z,1,0,0,0,0,0,0.20205479452054798
C6444,1,0,2023-05-22T14:16:00.563Z,0,0,0,0,1,0,0.1897260273972603
C6445,0,1,2023-05-22T14:16:00.564Z,0,0,0,0,0,1,0.9808219178082191
C6446,1,1,2023-05-22T14:16:00.566Z,0,0,0,0,0,1,0.10890410958904106
C6447,0,0,2023-05-22T14:16:00.567Z,0,0,0,0,0,1,0.5835616438356164
C6448,0,1,2023-05-22T14:16:00.569Z,0,0,0,0,0,1,0.6390410958904109
C6449,1,1,2023-05-22T14:16:00.570Z,0,1,0,0,0,0,0.09657534246575339
C6450,0,1,2023-05-22T14:16:00.572Z,0,0,0,0,0,0,0.667123287671233
C6451,1,1,2023-05-22T14:16:00.574Z,1,0,0,0,0,0,0.8095890410958904
C6452,1,1,2023-05-22T14:16:00.576Z,1,0,0,0,0,0,0.05205479452054795
C6453,0,1,2023-05-22T14:16:00.578Z,0,0,0,1,0,0,0.22739726027397267
C6454,0,0,2023-05-22T14:16:00.581Z,0,0,0,1,0,0,0.4506849315068493
C6455,1,1,2023-05-22T14:16:00.583Z,0,0,0,0,0,1,0.7732876712328767
C6456,1,1,2023-05-22T14:16:00.585Z,0,0,0,0,1,0,0.3924657534246576
C6457,1,1,2023-05-22T14:16:00.587Z,0,0,0,0,1,0,0.8869863013698631
C6458,1,0,2023-05-22T14:16:00.589Z,0,0,0,1,0,0,0.18698630136986294
C6459,1,1,2023-05-22T14:16:00.591Z,0,1,0,0,0,0,0.5897260273972602
C6460,1,0,2023-05-22T14:16:00.592Z,0,0,0,0,0,1,0.9465753424657535
C6461,1,0,2023-05-22T14:16:00.594Z,0,0,0,0,1,0,0.2924657534246575
C6462,0,0,2023-05-22T14:16:00.595Z,1,0,0,0,0,0,0.8479452054794521
C6463,1,1,2023-05-22T14:16:00.597Z,0,0,0,0,1,0,0.2993150684931507
C6464,1,0,2023-05-22T14:16:00.598Z,0,0,1,0,0,0,0.1349315068493151
C6465,0,1,2023-05-22T14:16:00.601Z,1,0,0,0,0,0,0.10821917808219172
C6466,1,0,2023-05-22T14:16:00.603Z,0,0,0,1,0,0,0.37534246575342456
C6467,1,1,2023-05-22T14:16:00.604Z,0,0,1,0,0,0,0.9835616438356165
C6468,1,0,2023-05-22T14:16:00.606Z,0,0,0,0,0,1,0.7732876712328767
C6469,1,0,2023-05-22T14:16:00.609Z,0,0,1,0,0,0,0.12671232876712324
C6470,1,0,2023-05-22T14:16:00.611Z,0,0,0,0,0,0,0.8047945205479452
C6471,0,1,2023-05-22T14:16:00.613Z,0,1,0,0,0,0,0.17671232876712328
C6472,1,1,2023-05-22T14:16:00.615Z,0,0,0,1,0,0,0.6198630136986301
C6473,1,1,2023-05-22T14:16:00.617Z,0,0,0,1,0,0,0.8938356164383561
C6474,1,1,2023-05-22T14:16:00.619Z,0,0,0,0,0,1,0.015753424657534265
C6475,0,1,2023-05-22T14:16:00.621Z,1,0,0,0,0,0,0.534931506849315
C6476,1,1,2023-05-22T14:16:00.622Z,0,0,1,0,0,0,0.539041095890411
C6477,0,1,2023-05-22T14:16:00.624Z,0,0,1,0,0,0,0.558904109589041
C6478,1,0,2023-05-22T14:16:00.625Z,0,0,0,1,0,0,0.8904109589041096
C6479,0,1,2023-05-22T14:16:00.627Z,0,0,0,0,1,0,0.39520547945205475
C6480,1,1,2023-05-22T14:16:00.628Z,0,0,1,0,0,0,0.7
C6481,1,0,2023-05-22T14:16:00.630Z,0,0,0,0,0,1,0.7376712328767123
C6482,1,1,2023-05-22T14:16:00.631Z,1,0,0,0,0,0,0.228082191780822
C6483,0,0,2023-05-22T14:16:00.633Z,0,0,0,0,0,1,0.9068493150684931
C6484,0,0,2023-05-22T14:16:00.635Z,1,0,0,0,0,0,0.5986301369863014
C6485,0,1,2023-05-22T14:16:00.637Z,0,1,0,0,0,0,0.3143835616438355
C6486,1,1,2023-05-22T14:16:00.638Z,0,0,0,0,0,1,0.558904109589041
C6487,0,1,2023-05-22T14:16:00.640Z,0,0,1,0,0,0,0.8356164383561644
C6488,1,0,2023-05-22T14:16:00.641Z,0,0,0,0,0,1,0.6965753424657535
C6489,1,1,2023-05-22T14:16:00.642Z,0,0,0,0,1,0,0.10684931506849316
C6490,1,0,2023-05-22T14:16:00.644Z,0,0,1,0,0,0,0.5739726027397261
C6491,0,0,2023-05-22T14:16:00.646Z,0,0,0,0,0,1,0.2773972602739725
C6492,1,1,2023-05-22T14:16:00.647Z,0,0,0,0,0,1,0.22534246575342465
C6493,1,1,2023-05-22T14:16:00.648Z,1,0,0,0,0,0,0.16917808219178077
C6494,0,1,2023-05-22T14:16:00.650Z,0,1,0,0,0,0,0.4876712328767123
C6495,1,0,2023-05-22T14:16:00.651Z,1,0,0,0,0,0,0.22397260273972597
C6496,0,1,2023-05-22T14:16:00.653Z,0,0,0,0,1,0,0.8630136986301369
C6497,0,0,2023-05-22T14:16:00.655Z,0,0,0,0,0,1,0.9479452054794522
C6498,1,1,2023-05-22T14:16:00.655Z,0,0,0,0,0,1,0.4965753424657535
C6499,0,0,2023-05-22T14:16:00.657Z,0,0,0,0,1,0,0.050000000000000044
C6500,0,1,2023-05-22T14:16:00.658Z,0,0,0,0,0,1,0.9486301369863013
C6501,1,0,2023-05-22T14:16:00.660Z,0,0,0,0,0,1,0.4178082191780821
C6502,1,1,2023-05-22T14:16:00.662Z,0,0,0,0,1,0,0.39931506849315057
C6503,1,0,2023-05-22T14:16:00.664Z,0,0,0,0,0,1,0.6376712328767122
C6504,1,1,2023-05-22T14:16:00.668Z,0,0,0,0,1,0,0.441095890410959
C6505,1,1,2023-05-22T14:16:00.671Z,0,1,0,0,0,0,0.4493150684931506
C6506,1,1,2023-05-22T14:16:00.674Z,0,0,1,0,0,0,0.3301369863013699
C6507,1,0,2023-05-22T14:16:00.677Z,0,0,0,0,1,0,0.5520547945205478
C6508,1,0,2023-05-22T14:16:00.687Z,0,0,0,0,0,1,0.8534246575342466
C6509,1,0,2023-05-22T14:16:00.691Z,1,0,0,0,0,0,0.5027397260273974
C6510,0,0,2023-05-22T14:16:00.700Z,0,1,0,0,0,0,0.9397260273972603
C6511,0,1,2023-05-22T14:16:00.703Z,0,1,0,0,0,0,0.7226027397260273
C6512,1,0,2023-05-22T14:16:00.706Z,0,0,0,1,0,0,0.8541095890410959
C6513,1,1,2023-05-22T14:16:00.707Z,0,0,0,1,0,0,0.4034246575342466
C6514,1,0,2023-05-22T14:16:00.711Z,1,0,0,0,0,0,0.4034246575342466
C6515,0,1,2023-05-22T14:16:00.713Z,0,0,0,0,0,1,0.5075342465753425
