customer_id,sex,is_married,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active,has_kids,event_time
C4703,1,0,0,1,0,0,0,0,0.6219178082191781,1,2023-05-22T22:07:50.120Z
C4704,0,1,0,0,0,0,1,0,0.036986301369863,0,2023-05-22T22:07:50.120Z
C4705,1,1,0,1,0,0,0,0,0.9527397260273972,0,2023-05-22T22:07:50.120Z
C4706,0,1,0,0,0,0,1,0,0.4054794520547944,1,2023-05-22T22:07:50.120Z
C4707,0,0,1,0,0,0,0,0,0.9006849315068493,1,2023-05-22T22:07:50.120Z
C4708,0,0,0,0,0,0,0,1,0.8623287671232878,0,2023-05-22T22:07:50.120Z
C4709,0,1,1,0,0,0,0,0,0.3273972602739725,0,2023-05-22T22:07:50.120Z
C4710,1,0,1,0,0,0,0,0,0.9328767123287672,1,2023-05-22T22:07:50.120Z
C4711,1,1,0,0,0,0,0,0,0.7068493150684931,1,2023-05-22T22:07:50.120Z
C4712,0,1,0,0,0,0,0,1,0.2417808219178081,1,2023-05-22T22:07:50.120Z
C4713,1,1,0,1,0,0,0,0,0.3664383561643836,1,2023-05-22T22:07:50.120Z
C4714,1,0,0,0,0,0,1,0,0.7821917808219179,1,2023-05-22T22:07:50.120Z
C4715,0,1,0,0,0,0,1,0,0.0280821917808219,1,2023-05-22T22:07:50.120Z
C4716,1,0,1,0,0,0,0,0,0.8136986301369864,1,2023-05-22T22:07:50.120Z
C4717,1,0,0,0,0,0,1,0,0.973972602739726,0,2023-05-22T22:07:50.120Z
C4718,0,1,0,0,0,0,0,1,0.984931506849315,0,2023-05-22T22:07:50.120Z
C4719,1,0,0,1,0,0,0,0,0.2842465753424656,1,2023-05-22T22:07:50.120Z
C4720,1,1,1,0,0,0,0,0,0.310958904109589,0,2023-05-22T22:07:50.120Z
C4721,0,1,0,0,0,1,0,0,0.765068493150685,0,2023-05-22T22:07:50.120Z
C4722,1,0,1,0,0,0,0,0,0.2164383561643834,1,2023-05-22T22:07:50.120Z
C4723,1,0,0,0,0,0,0,1,0.9335616438356164,1,2023-05-22T22:07:50.120Z
C4724,0,1,0,0,0,0,0,1,0.1205479452054794,1,2023-05-22T22:07:50.120Z
C4725,0,1,0,0,0,0,1,0,0.2267123287671233,0,2023-05-22T22:07:50.120Z
C4726,1,1,0,0,0,0,0,1,0.5520547945205478,1,2023-05-22T22:07:50.120Z
C4727,1,1,0,0,1,0,0,0,0.6205479452054794,0,2023-05-22T22:07:50.120Z
C4728,1,1,0,0,0,0,1,0,0.3445205479452053,1,2023-05-22T22:07:50.120Z
C4729,1,0,0,0,0,0,0,1,0.2123287671232876,0,2023-05-22T22:07:50.120Z
C4730,0,1,0,0,1,0,0,0,0.4602739726027396,0,2023-05-22T22:07:50.120Z
C4731,1,0,0,0,0,0,1,0,0.1773972602739726,1,2023-05-22T22:07:50.120Z
C4732,1,0,1,0,0,0,0,0,0.9575342465753424,1,2023-05-22T22:07:50.120Z
C4733,1,1,0,1,0,0,0,0,0.6609589041095891,1,2023-05-22T22:07:50.120Z
C4734,1,1,0,0,1,0,0,0,0.2267123287671233,0,2023-05-22T22:07:50.120Z
C4735,1,1,0,0,0,0,1,0,0.965068493150685,1,2023-05-22T22:07:50.120Z
C4736,0,1,0,0,0,0,0,1,0.7664383561643835,0,2023-05-22T22:07:50.120Z
C4737,1,1,1,0,0,0,0,0,0.7068493150684931,1,2023-05-22T22:07:50.120Z
C4738,0,1,0,1,0,0,0,0,0.691095890410959,0,2023-05-22T22:07:50.120Z
C4739,1,1,1,0,0,0,0,0,0.7253424657534246,0,2023-05-22T22:07:50.120Z
C4740,0,0,1,0,0,0,0,0,0.2397260273972603,0,2023-05-22T22:07:50.120Z
C4741,0,0,0,0,1,0,0,0,0.3547945205479452,1,2023-05-22T22:07:50.120Z
C4742,0,1,0,0,1,0,0,0,0.0650684931506849,1,2023-05-22T22:07:50.120Z
C4743,0,1,0,1,0,0,0,0,0.9664383561643836,1,2023-05-22T22:07:50.120Z
C4744,1,1,0,0,0,0,1,0,0.6013698630136985,0,2023-05-22T22:07:50.120Z
C4745,1,0,0,0,1,0,0,0,0.582876712328767,0,2023-05-22T22:07:50.120Z
C4746,0,0,0,0,0,1,0,0,0.7363013698630136,0,2023-05-22T22:07:50.120Z
C4747,0,0,1,0,0,0,0,0,0.0630136986301369,1,2023-05-22T22:07:50.120Z
C4748,1,0,0,1,0,0,0,0,0.2143835616438356,0,2023-05-22T22:07:50.120Z
C4749,1,1,1,0,0,0,0,0,0.4732876712328766,1,2023-05-22T22:07:50.120Z
C4750,1,0,0,0,0,1,0,0,0.0842465753424657,1,2023-05-22T22:07:50.120Z
C4751,0,0,0,0,0,0,0,1,0.6897260273972603,1,2023-05-22T22:07:50.120Z
C4752,1,0,0,0,0,1,0,0,0.2068493150684931,0,2023-05-22T22:07:50.120Z
C4753,0,1,1,0,0,0,0,0,0.4445205479452054,0,2023-05-22T22:07:50.120Z
C4754,0,0,0,1,0,0,0,0,0.465068493150685,1,2023-05-22T22:07:50.120Z
C4755,1,0,0,0,1,0,0,0,0.8143835616438355,1,2023-05-22T22:07:50.120Z
C4756,1,0,1,0,0,0,0,0,0.2616438356164383,1,2023-05-22T22:07:50.120Z
C4757,0,0,1,0,0,0,0,0,0.313013698630137,1,2023-05-22T22:07:50.120Z
C4758,0,1,1,0,0,0,0,0,0.3123287671232877,1,2023-05-22T22:07:50.120Z
C4759,0,0,0,0,0,0,0,1,0.3486301369863014,0,2023-05-22T22:07:50.120Z
C4760,0,0,0,0,0,0,0,1,0.9321917808219178,0,2023-05-22T22:07:50.120Z
C4761,1,1,0,1,0,0,0,0,0.2027397260273973,1,2023-05-22T22:07:50.120Z
C4762,0,0,0,0,0,0,0,1,0.8760273972602739,0,2023-05-22T22:07:50.120Z
C4763,0,1,0,0,0,0,1,0,0.2753424657534247,1,2023-05-22T22:07:50.120Z
C4764,1,1,0,0,0,0,0,1,0.8226027397260274,0,2023-05-22T22:07:50.120Z
C4765,0,1,0,0,0,0,0,1,0.5178082191780822,1,2023-05-22T22:07:50.120Z
C4766,1,1,0,0,0,1,0,0,0.0541095890410958,1,2023-05-22T22:07:50.120Z
C4767,1,1,1,0,0,0,0,0,0.2787671232876711,0,2023-05-22T22:07:50.120Z
C4768,1,0,1,0,0,0,0,0,0.9657534246575344,1,2023-05-22T22:07:50.120Z
C4769,0,1,0,1,0,0,0,0,0.5883561643835615,0,2023-05-22T22:07:50.120Z
C4770,0,0,1,0,0,0,0,0,0.2910958904109588,1,2023-05-22T22:07:50.120Z
C4771,1,1,0,0,0,0,0,1,0.6000000000000001,0,2023-05-22T22:07:50.120Z
C4772,0,0,0,0,0,0,0,1,0.771917808219178,1,2023-05-22T22:07:50.120Z
C4773,1,0,0,0,0,0,0,1,0.3335616438356164,0,2023-05-22T22:07:50.120Z
C4774,0,0,0,0,1,0,0,0,0.5643835616438355,1,2023-05-22T22:07:50.120Z
C4775,0,1,1,0,0,0,0,0,0.7171232876712328,1,2023-05-22T22:07:50.120Z
C4776,0,1,0,0,0,0,0,1,0.6198630136986301,1,2023-05-22T22:07:50.120Z
C4777,0,0,0,0,0,0,0,1,0.9013698630136986,1,2023-05-22T22:07:50.120Z
C4778,0,1,0,0,0,0,0,1,0.5554794520547945,0,2023-05-22T22:07:50.120Z
C4779,0,0,0,0,1,0,0,0,0.5602739726027397,1,2023-05-22T22:07:50.120Z
C4780,1,1,0,1,0,0,0,0,0.1342465753424657,1,2023-05-22T22:07:50.120Z
C4781,0,0,0,0,0,0,1,0,0.4630136986301369,1,2023-05-22T22:07:50.120Z
C4782,0,1,0,0,0,0,1,0,0.2308219178082191,1,2023-05-22T22:07:50.120Z
C4783,1,0,0,0,0,0,0,1,0.0431506849315068,0,2023-05-22T22:07:50.120Z
C4784,0,0,0,0,1,0,0,0,0.7657534246575342,1,2023-05-22T22:07:50.120Z
C4785,0,0,0,0,0,1,0,0,0.7931506849315069,1,2023-05-22T22:07:50.120Z
C4786,0,0,0,0,0,0,0,0,0.6554794520547944,1,2023-05-22T22:07:50.120Z
C4787,1,0,0,1,0,0,0,0,0.502054794520548,0,2023-05-22T22:07:50.120Z
C4788,1,0,0,0,0,0,0,1,0.3075342465753425,1,2023-05-22T22:07:50.120Z
C4789,0,1,0,0,0,0,1,0,0.4705479452054795,1,2023-05-22T22:07:50.120Z
C4790,0,0,0,1,0,0,0,0,0.1452054794520547,0,2023-05-22T22:07:50.120Z
C4791,1,0,0,0,1,0,0,0,0.2773972602739725,0,2023-05-22T22:07:50.120Z
C4792,0,0,0,0,0,1,0,0,0.4863013698630136,0,2023-05-22T22:07:50.120Z
C4793,0,1,0,0,0,0,1,0,0.0061643835616438,0,2023-05-22T22:07:50.120Z
C4794,0,0,0,0,0,1,0,0,0.4260273972602739,1,2023-05-22T22:07:50.120Z
C4795,0,0,0,0,0,1,0,0,0.7465753424657535,1,2023-05-22T22:07:50.120Z
C4796,1,1,0,0,0,0,0,1,0.3835616438356164,1,2023-05-22T22:07:50.120Z
C4797,0,0,0,1,0,0,0,0,0.3376712328767124,1,2023-05-22T22:07:50.120Z
C4798,0,1,0,0,0,0,0,1,0.9965753424657536,1,2023-05-22T22:07:50.121Z
C4799,1,0,0,0,0,0,0,1,0.4013698630136986,1,2023-05-22T22:07:50.121Z
C4800,1,1,0,0,0,0,0,1,0.7924657534246575,1,2023-05-22T22:07:50.121Z
C4801,1,1,0,0,0,0,0,1,0.9623287671232876,1,2023-05-22T22:07:50.121Z
C4802,1,0,0,0,0,0,0,1,0.9595890410958904,0,2023-05-22T22:07:50.121Z
C4803,1,1,0,0,0,0,0,1,0.1767123287671232,1,2023-05-22T22:07:50.121Z
C4804,0,1,0,1,0,0,0,0,0.8226027397260274,1,2023-05-22T22:07:50.121Z
C4805,1,1,0,0,0,0,0,1,0.893150684931507,1,2023-05-22T22:07:50.121Z
C4806,1,1,0,0,0,0,1,0,0.2821917808219178,0,2023-05-22T22:07:50.121Z
C4807,0,1,0,0,0,0,1,0,0.9431506849315068,1,2023-05-22T22:07:50.121Z
C4808,1,1,0,0,0,0,0,1,0.5061643835616438,1,2023-05-22T22:07:50.121Z
C4809,0,1,0,0,0,0,0,1,0.0013698630136985,1,2023-05-22T22:07:50.121Z
C4810,0,0,0,0,1,0,0,0,0.4424657534246574,0,2023-05-22T22:07:50.121Z
C4811,0,0,0,1,0,0,0,0,0.0760273972602739,0,2023-05-22T22:07:50.121Z
C4812,0,1,0,0,0,0,0,1,0.1582191780821917,1,2023-05-22T22:07:50.121Z
C4813,1,0,0,0,0,1,0,0,0.5972602739726027,0,2023-05-22T22:07:50.121Z
C4814,0,1,1,0,0,0,0,0,0.6732876712328768,1,2023-05-22T22:07:50.121Z
C4815,0,1,0,0,0,0,0,1,0.2102739726027396,1,2023-05-22T22:07:50.121Z
C4816,1,0,0,0,0,0,1,0,0.3369863013698631,1,2023-05-22T22:07:50.121Z
C4817,1,0,0,0,0,1,0,0,0.5226027397260273,1,2023-05-22T22:07:50.121Z
C4818,0,0,0,0,0,0,0,1,0.2397260273972603,0,2023-05-22T22:07:50.121Z
C4819,0,0,0,0,0,1,0,0,0.1136986301369863,1,2023-05-22T22:07:50.121Z
C4820,1,0,0,0,0,1,0,0,0.7527397260273974,1,2023-05-22T22:07:50.121Z
C4821,0,1,0,0,0,0,0,1,0.9938356164383562,0,2023-05-22T22:07:50.121Z
C4822,1,0,0,1,0,0,0,0,0.9335616438356164,0,2023-05-22T22:07:50.121Z
C4823,0,1,0,0,0,0,0,1,0.6253424657534246,0,2023-05-22T22:07:50.121Z
C4824,0,0,1,0,0,0,0,0,0.9404109589041096,1,2023-05-22T22:07:50.121Z
C4825,1,0,0,1,0,0,0,0,0.9452054794520548,0,2023-05-22T22:07:50.121Z
C4826,0,1,0,0,0,0,0,1,0.5547945205479452,1,2023-05-22T22:07:50.121Z
C4827,1,0,0,1,0,0,0,0,0.7801369863013699,1,2023-05-22T22:07:50.121Z
C4828,1,0,0,0,1,0,0,0,0.6239726027397261,0,2023-05-22T22:07:50.121Z
C4829,1,0,0,0,0,0,0,1,0.7575342465753425,1,2023-05-22T22:07:50.121Z
C4830,1,1,0,1,0,0,0,0,0.5979452054794521,0,2023-05-22T22:07:50.121Z
C4831,0,1,0,0,0,1,0,0,0.8705479452054794,0,2023-05-22T22:07:50.121Z
C4832,0,1,1,0,0,0,0,0,0.1671232876712329,1,2023-05-22T22:07:50.121Z
C4833,1,0,1,0,0,0,0,0,0.4664383561643834,0,2023-05-22T22:07:50.121Z
C4834,0,1,0,0,0,0,1,0,0.0952054794520548,1,2023-05-22T22:07:50.121Z
C4835,1,0,1,0,0,0,0,0,0.0876712328767123,0,2023-05-22T22:07:50.121Z
C4836,0,0,0,1,0,0,0,0,0.3595890410958904,0,2023-05-22T22:07:50.121Z
C4837,1,0,0,0,0,0,0,1,0.6417808219178083,0,2023-05-22T22:07:50.121Z
C4838,1,1,0,1,0,0,0,0,0.0527397260273972,0,2023-05-22T22:07:50.121Z
C4839,0,1,0,0,0,0,0,1,0.147945205479452,0,2023-05-22T22:07:50.121Z
C4840,1,0,0,0,1,0,0,0,0.6760273972602739,1,2023-05-22T22:07:50.121Z
C4841,1,1,0,0,1,0,0,0,0.9068493150684932,1,2023-05-22T22:07:50.121Z
C4842,1,1,0,0,0,1,0,0,0.8575342465753424,1,2023-05-22T22:07:50.121Z
C4843,0,0,1,0,0,0,0,0,0.215068493150685,0,2023-05-22T22:07:50.121Z
C4844,0,1,0,1,0,0,0,0,0.3006849315068494,0,2023-05-22T22:07:50.121Z
C4845,1,1,0,1,0,0,0,0,0.4897260273972603,1,2023-05-22T22:07:50.121Z
C4846,1,0,0,0,1,0,0,0,0.8034246575342465,0,2023-05-22T22:07:50.121Z
C4847,0,1,0,0,0,0,1,0,0.6842465753424658,1,2023-05-22T22:07:50.121Z
C4848,0,0,0,0,0,0,1,0,0.8952054794520548,0,2023-05-22T22:07:50.121Z
C4849,1,0,0,0,0,0,0,1,0.4808219178082191,0,2023-05-22T22:07:50.121Z
C4850,0,1,0,1,0,0,0,0,0.2047945205479451,0,2023-05-22T22:07:50.121Z
C4851,0,0,0,0,0,0,0,1,0.6767123287671233,1,2023-05-22T22:07:50.121Z
C4852,1,0,0,0,1,0,0,0,0.2917808219178082,1,2023-05-22T22:07:50.121Z
C4853,1,0,0,0,0,0,0,1,0.3945205479452054,0,2023-05-22T22:07:50.121Z
C4854,1,1,0,0,0,0,0,1,0.4664383561643834,1,2023-05-22T22:07:50.121Z
C4855,1,1,1,0,0,0,0,0,0.9383561643835616,0,2023-05-22T22:07:50.121Z
C4856,0,1,0,0,0,1,0,0,0.3863013698630138,0,2023-05-22T22:07:50.121Z
C4857,0,0,0,1,0,0,0,0,0.534931506849315,1,2023-05-22T22:07:50.121Z
C4858,0,0,0,0,0,0,1,0,0.4041095890410959,0,2023-05-22T22:07:50.121Z
C4859,0,1,1,0,0,0,0,0,0.3280821917808219,0,2023-05-22T22:07:50.121Z
C4860,0,1,0,0,0,0,0,1,0.3424657534246575,1,2023-05-22T22:07:50.121Z
C4861,0,0,1,0,0,0,0,0,0.2424657534246574,0,2023-05-22T22:07:50.121Z
C4862,0,1,0,0,0,0,1,0,0.6061643835616439,0,2023-05-22T22:07:50.121Z
C4863,1,1,0,1,0,0,0,0,0.3869863013698631,0,2023-05-22T22:07:50.121Z
C4864,0,0,1,0,0,0,0,0,0.8650684931506849,0,2023-05-22T22:07:50.121Z
C4865,0,0,0,0,1,0,0,0,0.734931506849315,1,2023-05-22T22:07:50.121Z
C4866,0,1,0,0,0,0,1,0,0.2253424657534246,1,2023-05-22T22:07:50.121Z
C4867,1,1,0,0,0,0,0,1,0.6917808219178083,0,2023-05-22T22:07:50.121Z
C4868,0,1,0,1,0,0,0,0,0.734931506849315,0,2023-05-22T22:07:50.121Z
C4869,0,0,0,0,0,0,0,1,0.9068493150684932,1,2023-05-22T22:07:50.121Z
C4870,0,0,0,0,0,1,0,0,0.5808219178082192,0,2023-05-22T22:07:50.121Z
C4871,0,1,0,0,0,0,0,1,0.0335616438356164,1,2023-05-22T22:07:50.121Z
C4872,1,0,0,0,0,0,0,1,0.4575342465753425,1,2023-05-22T22:07:50.121Z
C4873,0,0,0,0,0,0,0,1,0.0123287671232876,0,2023-05-22T22:07:50.121Z
C4874,0,0,0,1,0,0,0,0,0.8267123287671232,0,2023-05-22T22:07:50.121Z
C4875,0,0,0,0,1,0,0,0,0.2746575342465753,1,2023-05-22T22:07:50.121Z
C4876,1,1,0,0,0,1,0,0,0.6349315068493151,0,2023-05-22T22:07:50.121Z
C4877,0,0,0,0,1,0,0,0,0.91986301369863,0,2023-05-22T22:07:50.121Z
C4878,1,1,0,0,0,1,0,0,0.3595890410958904,0,2023-05-22T22:07:50.121Z
C4879,1,1,0,0,1,0,0,0,0.1671232876712329,0,2023-05-22T22:07:50.121Z
C4880,0,0,1,0,0,0,0,0,0.8835616438356164,0,2023-05-22T22:07:50.121Z
C4881,1,1,0,1,0,0,0,0,0.8780821917808219,1,2023-05-22T22:07:50.121Z
C4882,1,0,0,1,0,0,0,0,0.3616438356164384,0,2023-05-22T22:07:50.121Z
C4883,0,1,0,0,0,0,0,1,0.1931506849315067,1,2023-05-22T22:07:50.121Z
C4884,0,0,0,0,0,1,0,0,0.9157534246575344,0,2023-05-22T22:07:50.121Z
C4885,0,0,0,0,0,0,0,1,0.3684931506849316,0,2023-05-22T22:07:50.121Z
C4886,0,1,1,0,0,0,0,0,0.3027397260273972,1,2023-05-22T22:07:50.121Z
C4887,1,1,0,0,0,0,0,1,0.9691780821917808,0,2023-05-22T22:07:50.121Z
C4888,1,0,0,0,0,1,0,0,0.1575342465753424,0,2023-05-22T22:07:50.121Z
C4889,0,0,1,0,0,0,0,0,0.1246575342465753,0,2023-05-22T22:07:50.121Z
C4890,0,1,0,0,0,1,0,0,0.4506849315068493,0,2023-05-22T22:07:50.121Z
C4891,1,1,1,0,0,0,0,0,0.0623287671232876,0,2023-05-22T22:07:50.121Z
C4892,1,1,0,0,0,0,0,1,0.728082191780822,0,2023-05-22T22:07:50.121Z
C4893,0,1,0,0,0,0,0,1,0.3657534246575342,1,2023-05-22T22:07:50.121Z
C4894,1,1,0,0,0,0,1,0,0.3513698630136985,0,2023-05-22T22:07:50.121Z
C4895,0,1,0,0,1,0,0,0,0.808904109589041,1,2023-05-22T22:07:50.121Z
C4896,1,0,0,0,1,0,0,0,0.5746575342465754,1,2023-05-22T22:07:50.121Z
C4897,0,0,1,0,0,0,0,0,0.0595890410958903,1,2023-05-22T22:07:50.121Z
C4898,1,0,0,1,0,0,0,0,0.1938356164383561,0,2023-05-22T22:07:50.121Z
C4899,1,0,0,0,0,0,0,1,0.7363013698630136,0,2023-05-22T22:07:50.121Z
C4900,1,0,0,0,0,0,0,1,0.265068493150685,0,2023-05-22T22:07:50.121Z
C4901,0,0,0,0,0,0,1,0,0.356849315068493,1,2023-05-22T22:07:50.121Z
C4902,0,1,0,1,0,0,0,0,0.6958904109589041,0,2023-05-22T22:07:50.121Z
C4903,0,0,0,0,0,0,0,1,0.5267123287671234,1,2023-05-22T22:07:50.122Z
C4904,1,1,0,0,0,1,0,0,0.3554794520547946,0,2023-05-22T22:07:50.122Z
C4905,0,0,0,0,0,1,0,0,0.952054794520548,0,2023-05-22T22:07:50.122Z
C4906,0,0,0,0,0,0,0,1,0.2616438356164383,1,2023-05-22T22:07:50.122Z
C4907,0,0,1,0,0,0,0,0,0.8116438356164384,1,2023-05-22T22:07:50.122Z
C4908,1,0,1,0,0,0,0,0,0.8979452054794521,0,2023-05-22T22:07:50.122Z
C4909,1,1,1,0,0,0,0,0,0.654109589041096,0,2023-05-22T22:07:50.122Z
C4910,0,1,0,0,0,0,0,1,0.2219178082191781,1,2023-05-22T22:07:50.122Z
C4911,0,1,0,1,0,0,0,0,0.3787671232876712,1,2023-05-22T22:07:50.122Z
C4912,0,1,0,0,1,0,0,0,0.6993150684931506,1,2023-05-22T22:07:50.122Z
C4913,1,0,1,0,0,0,0,0,0.3136986301369864,1,2023-05-22T22:07:50.122Z
C4914,1,1,0,0,0,0,0,1,0.5315068493150685,0,2023-05-22T22:07:50.122Z
C4915,1,1,0,0,0,0,0,1,0.6602739726027398,1,2023-05-22T22:07:50.122Z
C4916,1,0,0,0,0,1,0,0,0.5342465753424657,1,2023-05-22T22:07:50.122Z
C4917,1,0,1,0,0,0,0,0,0.5787671232876712,1,2023-05-22T22:07:50.122Z
C4918,1,0,0,0,1,0,0,0,0.2910958904109588,0,2023-05-22T22:07:50.122Z
C4919,0,1,1,0,0,0,0,0,0.7575342465753425,1,2023-05-22T22:07:50.122Z
C4920,0,0,0,0,1,0,0,0,0.263013698630137,1,2023-05-22T22:07:50.122Z
C4921,1,1,0,0,0,0,0,1,0.7595890410958903,1,2023-05-22T22:07:50.122Z
C4922,0,0,1,0,0,0,0,0,0.3623287671232877,0,2023-05-22T22:07:50.122Z
C4923,0,0,0,0,0,0,0,1,0.071917808219178,1,2023-05-22T22:07:50.122Z
C4924,1,1,0,0,1,0,0,0,0.2445205479452055,0,2023-05-22T22:07:50.122Z
C4925,0,0,0,0,0,0,1,0,0.7664383561643835,1,2023-05-22T22:07:50.122Z
C4926,1,0,0,0,1,0,0,0,0.2636986301369863,1,2023-05-22T22:07:50.122Z
C4927,0,0,0,0,0,1,0,0,0.7171232876712328,0,2023-05-22T22:07:50.122Z
C4928,1,1,0,0,0,1,0,0,0.4609589041095889,0,2023-05-22T22:07:50.122Z
C4929,0,0,0,0,0,0,0,1,0.9876712328767124,0,2023-05-22T22:07:50.122Z
C4930,0,1,1,0,0,0,0,0,0.0527397260273972,0,2023-05-22T22:07:50.122Z
C4931,1,0,0,1,0,0,0,0,0.9726027397260272,0,2023-05-22T22:07:50.122Z
C4932,1,0,0,0,0,1,0,0,0.9671232876712328,1,2023-05-22T22:07:50.122Z
C4933,0,1,1,0,0,0,0,0,0.582876712328767,0,2023-05-22T22:07:50.122Z
C4934,1,1,1,0,0,0,0,0,0.4328767123287671,1,2023-05-22T22:07:50.122Z
C4935,0,1,0,0,0,0,1,0,0.0534246575342465,1,2023-05-22T22:07:50.122Z
C4936,1,1,0,0,0,0,0,1,0.0965753424657533,0,2023-05-22T22:07:50.122Z
C4937,1,1,0,1,0,0,0,0,0.7465753424657535,1,2023-05-22T22:07:50.122Z
C4938,1,0,0,1,0,0,0,0,0.7904109589041095,1,2023-05-22T22:07:50.122Z
C4939,0,0,0,1,0,0,0,0,0.0589041095890411,1,2023-05-22T22:07:50.122Z
C4940,0,1,0,0,0,0,0,1,0.6719178082191781,0,2023-05-22T22:07:50.122Z
C4941,1,1,0,0,0,1,0,0,0.6952054794520548,1,2023-05-22T22:07:50.122Z
C4942,0,1,0,0,1,0,0,0,0.0760273972602739,1,2023-05-22T22:07:50.122Z
C4943,1,0,0,0,0,0,0,1,0.8020547945205478,1,2023-05-22T22:07:50.122Z
C4944,1,1,1,0,0,0,0,0,0.6924657534246574,1,2023-05-22T22:07:50.122Z
C4945,1,1,0,0,0,0,1,0,0.665068493150685,0,2023-05-22T22:07:50.122Z
C4946,1,1,0,1,0,0,0,0,0.4075342465753424,0,2023-05-22T22:07:50.122Z
C4947,1,0,0,1,0,0,0,0,0.4226027397260274,0,2023-05-22T22:07:50.122Z
C4948,0,1,0,0,1,0,0,0,0.8493150684931507,0,2023-05-22T22:07:50.122Z
C4949,0,1,0,1,0,0,0,0,0.3034246575342465,0,2023-05-22T22:07:50.122Z
C4950,0,0,0,1,0,0,0,0,0.7397260273972603,0,2023-05-22T22:07:50.122Z
C4951,1,1,0,0,0,0,1,0,0.0999999999999999,1,2023-05-22T22:07:50.122Z
C4952,0,1,0,0,0,0,0,1,0.9684931506849316,1,2023-05-22T22:07:50.122Z
C4953,0,1,0,0,0,0,0,1,0.1472602739726027,1,2023-05-22T22:07:50.122Z
C4954,1,1,0,0,0,0,0,1,0.6965753424657535,1,2023-05-22T22:07:50.122Z
C4955,1,0,0,0,0,0,1,0,0.8267123287671232,0,2023-05-22T22:07:50.122Z
C4956,1,0,0,0,0,0,1,0,0.3342465753424657,1,2023-05-22T22:07:50.122Z
C4957,1,0,1,0,0,0,0,0,0.4041095890410959,0,2023-05-22T22:07:50.122Z
C4958,0,1,0,0,1,0,0,0,0.997945205479452,1,2023-05-22T22:07:50.122Z
C4959,0,1,0,0,1,0,0,0,0.7164383561643834,1,2023-05-22T22:07:50.122Z
C4960,1,1,1,0,0,0,0,0,0.6726027397260275,1,2023-05-22T22:07:50.122Z
C4961,0,1,0,0,0,0,0,1,0.215068493150685,0,2023-05-22T22:07:50.122Z
C4962,1,0,0,0,0,0,0,1,0.5856164383561644,0,2023-05-22T22:07:50.122Z
C4963,0,1,1,0,0,0,0,0,0.8410958904109589,0,2023-05-22T22:07:50.122Z
C4964,0,1,0,0,0,0,0,1,0.1595890410958904,0,2023-05-22T22:07:50.122Z
C4965,0,0,0,0,0,0,0,1,0.8136986301369864,1,2023-05-22T22:07:50.122Z
C4966,1,0,1,0,0,0,0,0,0.4815068493150685,0,2023-05-22T22:07:50.122Z
C4967,0,0,0,0,0,0,1,0,0.9534246575342468,0,2023-05-22T22:07:50.122Z
C4968,1,0,0,0,0,0,1,0,0.6027397260273972,1,2023-05-22T22:07:50.122Z
C4969,1,1,0,1,0,0,0,0,0.1910958904109589,0,2023-05-22T22:07:50.122Z
C4970,0,1,0,0,1,0,0,0,0.6739726027397259,0,2023-05-22T22:07:50.122Z
C4971,0,0,0,0,0,0,1,0,0.3417808219178082,1,2023-05-22T22:07:50.122Z
C4972,1,0,0,0,0,0,1,0,0.6390410958904109,1,2023-05-22T22:07:50.122Z
C4973,0,0,0,0,0,1,0,0,0.8157534246575342,1,2023-05-22T22:07:50.122Z
C4974,1,1,0,0,1,0,0,0,0.8589041095890411,1,2023-05-22T22:07:50.122Z
C4975,0,1,0,0,1,0,0,0,0.3602739726027397,0,2023-05-22T22:07:50.122Z
C4976,0,0,0,0,0,1,0,0,0.0671232876712328,0,2023-05-22T22:07:50.122Z
C4977,0,1,0,0,0,0,0,1,0.7678082191780822,1,2023-05-22T22:07:50.122Z
C4978,1,1,0,1,0,0,0,0,0.4164383561643836,0,2023-05-22T22:07:50.122Z
C4979,0,1,0,0,1,0,0,0,0.3041095890410958,0,2023-05-22T22:07:50.122Z
C4980,1,1,0,0,1,0,0,0,0.4260273972602739,1,2023-05-22T22:07:50.122Z
C4981,1,1,0,1,0,0,0,0,0.9582191780821918,0,2023-05-22T22:07:50.122Z
C4982,0,1,1,0,0,0,0,0,0.5212328767123289,1,2023-05-22T22:07:50.122Z
C4983,0,0,0,0,1,0,0,0,0.3863013698630138,1,2023-05-22T22:07:50.122Z
C4984,1,0,0,0,1,0,0,0,0.6273972602739726,1,2023-05-22T22:07:50.122Z
C4985,1,0,0,1,0,0,0,0,0.4068493150684931,1,2023-05-22T22:07:50.122Z
C4986,1,0,1,0,0,0,0,0,0.4308219178082191,1,2023-05-22T22:07:50.122Z
C4987,0,1,1,0,0,0,0,0,0.9931506849315068,1,2023-05-22T22:07:50.122Z
C4988,1,0,0,0,0,0,0,1,0.8506849315068492,0,2023-05-22T22:07:50.122Z
C4989,0,0,0,0,0,0,0,1,0.1705479452054794,1,2023-05-22T22:07:50.122Z
C4990,0,1,1,0,0,0,0,0,0.9616438356164384,1,2023-05-22T22:07:50.122Z
C4991,0,0,1,0,0,0,0,0,0.8397260273972602,1,2023-05-22T22:07:50.122Z
C4992,0,0,0,0,1,0,0,0,0.986986301369863,0,2023-05-22T22:07:50.122Z
C4993,0,0,0,0,0,1,0,0,0.0424657534246575,0,2023-05-22T22:07:50.122Z
